targets	p_val_ttest_Day05_RepA_early	p_val_ttest_Day22_RepA_late	p_val_ttest_Day22_RepB_late	p_val_ttest_Day22_RepC_late	p_val_wil_Day05_RepA_early	p_val_wil_Day22_RepA_late	p_val_wil_Day22_RepB_late	p_val_wil_Day22_RepC_late	fdr_vals_ttest_Day05_RepA_early	fdr_vals_ttest_Day22_RepA_late	fdr_vals_ttest_Day22_RepB_late	fdr_vals_ttest_Day22_RepC_late	fdr_vals_wil_Day05_RepA_early	fdr_vals_wil_Day22_RepA_late	fdr_vals_wil_Day22_RepB_late	fdr_vals_wil_Day22_RepC_late
ADSS_ADSSL1	0.31605408175120375	0.010720642324237924	0.6201196212440664	0.04270759372003263	0.31644648306128165	0.002216981934217568	0.634250983282802	0.2909967080263768	0.5545753052874615	0.06733086337783574	0.7909989610242751	0.13936457055658596	0.5619653061260692	0.01774104542414062	0.7928137291035026	0.4646924174684776
AGPAT3_AGPAT4	0.10603470705478237	0.034582870903174495	0.1720186073823182	0.6297161094587005	0.08530730161770053	0.04682752981042646	0.016053711487378775	0.9822373686696337	0.30507192253191573	0.13241768412739677	0.36116994266150165	0.7754725499916558	0.2638634254241187	0.14185986971982134	0.062397444649057124	0.99284051985252475
AGR2_AGR3	0.3771959208137382	0.17724739124540964	0.5957555787937983	0.816838862644674	0.3546819022460563	0.17443076068761096	0.7145399529271665	0.8811694997266055	0.6204904896751413	0.35937955311569275	0.7729525872901426	0.9056448100366137	0.5901815174692051	0.33456924303210295	0.8467100307834893	0.940522885718553
AIF1_AIF1L	0.004912088715021533	0.5171211248603151	0.9686517008560785	0.9289298131184714	0.002835856872306322	0.2436346949209836	0.9074985369019147	0.6681292020435903	0.0652066399539569	0.7036126269565715	0.9842507801411042	0.9678743985682917	0.04868220964125853	0.41546976120631307	0.9508885991952922	0.8011328033817205
AK3_AK4	0.5453755323053011	0.7365641073572784	0.3750074494833605	0.6567317743397121	0.6264432835532409	0.5470981193467185	0.28424773592676467	0.7537669311234848	0.7394722758220109	0.8660514047694027	0.5814506988065348	0.797186226958886	0.8065457275747977	0.7215250485622535	0.4745140486297692	0.8541574910084531
AKIRIN1_AKIRIN2	0.04210686793760735	0.06505183337919196	0.09267215762876632	1.6988464822920737e-4	0.028419672353816428	0.018891461456424386	0.11125129747065159	7.705480547732758e-7	0.1866011722657936	0.19649087501632762	0.23685439790975016	0.005182527159389531	0.14910803958665392	0.07324979974418404	0.24910616607558944	5.529523997192342e-5
AKR7A2_AKR7A3	0.15027741665810607	0.3338687732552914	0.003124826915249471	0.6634625450610732	0.06935411786522723	0.21836740097569501	6.896295989529406e-4	0.2837863391967674	0.36941703856288605	0.5228576260834108	0.026167249778105323	0.7998939758665848	0.23732472226306991	0.38251432483837733	0.006936650158089699	0.45743337929995365
ALAS1_ALAS2	0.26029913136174126	0.10111803154775863	0.23523078970322472	0.0558241887881426	0.24310154670580064	0.09246766356323667	0.2136456329171906	0.02751480785133215	0.4962850373765625	0.24739090853727172	0.43938248752697184	0.16666352015010688	0.4919343675971998	0.2154789445025651	0.3847115417914446	0.08788707965210366
ALDH1L1_ALDH1L2	0.8964547943749982	0.8437752104915092	0.0020670590583843807	0.5558938403393936	0.44680337290118943	0.45546617478664786	0.0010477669460680467	0.26834555232131035	0.9616302675957813	0.9245621987300578	0.021949183815834144	0.7211217324301957	0.6670969563952679	0.6435255967493104	0.008990126884612938	0.4394211747073921
ALG10_ALG10B	0.0034557118850054177	0.017142824914739896	0.9414137616785674	0.4526123122048896	0.004764761832753712	0.010765529378287607	0.8381761307146054	0.6638260061109582	0.05159841071213698	0.08606314692764172	0.9764916158398029	0.6308398938714971	0.06549894783712357	0.051574396556447605	0.9106765977173454	0.7978305557692963
ALG1L_ALG1L2	0.20230562690757942	0.70618598888075	0.5535468369129845	4.0675042201488267e-4	0.41847399780460043	0.6616078010083606	0.8840017948608964	7.31572704372248e-5	0.4243885859772033	0.846765504711493	0.7423870338806953	0.008028820970646468	0.64045797583765	0.8024882251464028	0.936750873155065	0.0011998670784256172
ALOX12_ALOX15	0.8795555631049944	0.0022540516931978008	0.442913915217931	0.34000393389559214	0.9568697421457081	5.90333945066099e-4	0.3357173563149121	0.15439948319331037	0.9526206414281222	0.027740487855878973	0.6461775250346586	0.5306121998673635	0.9875611400342434	0.007153458393153906	0.5303510383502446	0.30961670400842783
AMELX_AMELY	0.7654174746917464	0.9994883417212312	0.693695097640997	0.043074000917003204	0.5376975620918638	0.5071101777037428	0.4892064380194794	0.06050127091687729	0.8989509679960077	0.9994883417212312	0.8514492506113766	0.13995653294799149	0.7386885167746259	0.6899913910632167	0.6761734155737769	0.1563620618396573
AMMECR1_AMMECR1L	0.02100369276634888	2.1558375545961884e-4	0.6505952156986032	0.5881939485999453	0.03231242712406123	0.0018872949595795075	0.7097984487786326	0.7820030488643209	0.13738024162391407	0.006939102128856481	0.814232165455117	0.7455473807094037	0.16023148021006253	0.016407132933942376	0.8435660088686421	0.8687019308626276
AMPD1_AMPD3	0.8628176928556391	0.6938227418325198	0.4770112740269211	0.2808761183870657	0.63156299703249	0.5713533590653919	0.49104632509629625	0.24712643436001727	0.9461256741267475	0.8397619554494657	0.673555129029149	0.4696467563939573	0.811109584717537	0.7374611025530747	0.6761734155737769	0.41865168978752926
ANGPT1_ANGPT2	0.15447055644495136	0.8157373524195763	0.21414581584620623	0.6451905881793543	0.10090315998137517	0.9281784606868363	0.14622205025257895	0.4865186786432905	0.3726693617216298	0.9073975152339735	0.4169375873225218	0.7911265545532559	0.2909906219154051	0.9608428252458432	0.2994208981315235	0.6516440039045374
ANGPTL1_ANGPTL2	0.06509763272039708	0.0687647240844629	0.03456772044492846	0.06952861207887531	0.04682752981042646	0.22075620611567398	0.004690898464888606	0.06647763164973412	0.23829170694672283	0.20294460116617988	0.12877869754649693	0.1901666104541676	0.1937042397780693	0.38538795304939694	0.02654739241118277	0.16700478194933208
ANKRD18A_ANKRD18B	0.19971527011119664	0.03658248475722002	0.015319383006920291	0.006326867264101051	0.2781100789927983	0.013224535234496225	0.0053858886050647155	0.04475602816971099	0.42435964601800263	0.13852926213211994	0.07734786518199951	0.04047623156536697	0.5246398926054621	0.058966542387580576	0.02844853981136747	0.12492875071762147
ANO1_ANO2	0.9877480709346582	0.00799585335010386	0.25130194943811296	0.9093185032202955	0.9052906848539567	0.005319328814108927	0.09648798555484878	0.715743834153843	0.9927724739168026	0.05770954618940787	0.4558700167157078	0.9596291581115823	0.9743462961333076	0.031144806967399113	0.2289922237822448	0.8320724031359574
ANO3_ANO4	0.19362768750429707	0.11078047955633033	0.17534949585148765	0.010208738048134332	0.12448547827889342	0.24827588742139745	0.053531730561202404	0.017810936260709405	0.41775741692134144	0.26412938412736164	0.3643761821154764	0.05534210626093875	0.3296145054685353	0.4185338200393443	0.1494246137616219	0.06528563825099888
ANXA1_ANXA2	0.1251274773006658	0.039233679537369	0.5742846657519705	3.9176769068552115e-4	0.16649679832272832	0.006796263248103069	0.8611335383708818	3.545617179221446e-4	0.3330266191723147	0.14545606858019502	0.7544811297506754	0.008028820970646468	0.3906416908255357	0.03665000599762388	0.9239245255437587	0.004013171092964934
AOC2_AOC3	0.03445039576396269	0.9274964704630975	0.09662614558762554	0.003962841319359495	0.018048174758957453	0.5034302675479203	0.10038732497110217	0.0019795450961191505	0.17335577813251335	0.9688857652910653	0.2449285861905113	0.029557185831121175	0.11840522294093106	0.6877097819288567	0.23553290369074087	0.01290462942406788
AP1G1_AP1G2	0.5521695798566317	0.24877162350694557	0.9624966809809334	0.5797570328586367	0.5964908746399757	0.06347152790853877	0.8106036262766649	0.717159482569065	0.7434440094801709	0.44266504750165986	0.9842507801411042	0.7381331815134682	0.7796771584761105	0.1717569174050075	0.8992603440628303	0.8327782041106393
AP1M1_AP1M2	0.001966771888838424	0.4185971629250881	0.6444910876100345	0.11588125872343635	0.0015525998733159378	0.3383897007195878	0.5102951580186034	0.14607918349467394	0.03751435269451067	0.6159358254469154	0.8085576373183136	0.2706523729821756	0.03421139320117351	0.5241223935957525	0.6943249838298038	0.29794368118715675
AP2A1_AP2A2	0.0018443402999256144	5.153067989178717e-6	3.964582725001191e-6	2.885179436530381e-7	2.209275474084854e-4	1.0928722274725562e-7	5.640253244659124e-10	1.0474213301930959e-7	0.03659333680126393	8.736578774792622e-4	5.833600295358895e-4	9.905782732087641e-5	0.009481473909614164	3.69859848250943e-5	5.809460841998897e-7	1.7980732834981477e-5
AP1B1_AP2B1	0.0994124936671525	0.13303872670771158	0.0377671190469807	0.7075746195045857	0.13893538770096703	0.08032287008718338	0.011408705713861487	0.9619278978131596	0.2979744676113361	0.29660149027909727	0.13508454021138241	0.8359377012307058	0.35509540777170234	0.1981223935082456	0.048962362021988885	0.9846021713525742
AP3B1_AP3B2	0.3387394257159313	0.29567293391890714	0.0029489790094479867	0.041325828234585964	0.6401107775697623	0.15883726782211827	0.010456391725102886	0.06742534076290571	0.5826033037260324	0.4899676231780087	0.025860395118865044	0.13910327804452138	0.8187515428978709	0.31103115181897684	0.04602599776434177	0.16897348171725762
AP3M1_AP3M2	0.252077542373227	0.016491879132155374	0.4384173641358604	0.10517186654395932	0.2953727842873132	0.06279588512073046	0.7192925018791778	0.03960651679085448	0.4871292094642098	0.08539105836697607	0.6423469204266518	0.2548871118594779	0.5403800494066298	0.17128756989147076	0.8467100307834893	0.11556575720844225
AP3S1_AP3S2	0.282355504947243	0.14410001784923032	0.9142642257514213	0.03677917416258277	0.14258205023448545	0.05197644308396172	0.9113626115355175	0.029830787547218608	0.5187789515829889	0.3129554501999618	0.9610571721766341	0.12918728018283693	0.3617229353239409	0.15123089371887166	0.9510673656348358	0.09254732281215411
APH1A_APH1B	4.3728695252719194e-4	0.0021298977673953347	0.3331884101361232	0.002217085177566792	4.058336903499503e-4	0.0021575402809519946	0.21363239967397782	5.918373278177009e-4	0.01804752412461714	0.02683467596102525	0.543475774313149	0.02173633471931349	0.013619885546783086	0.017637035630004398	0.3847115417914446	0.005882748540959117
AQP12A_AQP12B	0.25841074476718146	0.19551242925738938	0.6834904924166356	0.10058576748994279	0.2837863391967674	0.13914954681595837	0.9974622758801844	0.1478521867583737	0.49472689053939944	0.3826921479839682	0.8420995301305438	0.24738421599975316	0.5302995973052714	0.28437308178658155	1	0.3009520558009783
ARFGAP2_ARFGAP3	0.006833869019360059	9.786859606200576e-4	0.7577097959993095	0.443495416311543	0.006054175860917916	0.004880680471352595	1	0.7050681551761486	0.075686936450977	0.0173801127489424	0.8868648748628282	0.6240440967225263	0.07086137655392562	0.030102400511935166	1	0.8252502270811739
ARFGEF1_ARFGEF2	0.04987053215980361	0.09498454443055145	0.09031161664089273	1.2880152774867291e-5	0.05170550790931957	0.09615902906784847	0.055740254336126026	5.997408215108556e-7	0.2054665924983909	0.23803912594517757	0.23311669239434898	9.476112398652364e-4	0.2024968560707192	0.2217257680356511	0.15387955353575564	4.7517926627398557e-5
ARFIP1_ARFIP2	3.87751171088893e-5	0.6459502118464127	0.44380709072370106	0.15081379785223278	1.724825492911208e-4	0.7354043149633516	0.2819329997058926	0.07087773192777157	0.005705481517450854	0.808418855652254	0.6462030469103758	0.32094671856983426	0.00888285128849272	0.8529742233955822	0.47141394431342426	0.1746508705397242
ARG1_ARG2	0.1548567833173374	0.004714884391776013	0.25139239756749715	0.8906299692052957	0.1580174960525987	3.6705078243734035e-4	0.09611289053790115	0.7819727751284162	0.3726693617216298	0.042004060022695085	0.4558700167157078	0.947674450703982	0.3797956911871844	0.00517893569740357	0.22862881582918748	0.8687019308626276
ARHGAP10_ARHGAP26	0.22465696148654418	0.44555439128651875	0.44691225404000046	0.5924626503777438	0.285312308738135	0.43881440788118586	0.572748933419732	0.6263020758548249	0.4518347305281729	0.6402448019453655	0.6474256282154718	0.7496763266450567	0.5304542924192763	0.6330235855989096	0.7458045529991453	0.771814093373012
ARHGAP35_ARHGAP5	0.09973172197532536	0.02743219266994093	0.0020913564052853794	0.11862001563435387	0.19813048169141903	0.0077237968977561765	3.1681708454518487e-4	0.26533577196696817	0.2979744676113361	0.11393209052435145	0.021980582626978988	0.27591144257650185	0.43327897270098004	0.03977755402344431	0.004130653127614436	0.4358785408707771
ARHGEF6_ARHGEF7	0.04165294392435022	0.18271271138034367	0.018037770774487767	0.6960183664915274	0.056531806933258766	0.04946178147423359	0.0078909252419986	0.5616685444528478	0.1863306552066466	0.3640117847616131	0.08641350650103441	0.8252710236627108	0.21097014906252368	0.14756756513186559	0.03677671040388488	0.7151033384257518
ARID1A_ARID1B	0.9401743238128533	0.0152664227291478	0.021728566569879947	0.04194964173034073	0.8938750300121004	0.005685324698170011	0.02163662479761562	0.013250644212267336	0.9843998266438407	0.08105368768568161	0.09483230324989977	0.13936457055658596	0.9698451924440512	0.03249319012386245	0.07684732255704858	0.05130888548359157
ARL8A_ARL8B	0.018296335301648592	0.6649147677952104	0.7397935516400114	0.1678021421931714	0.011506424832458324	0.31109117211165804	0.6265124742370172	0.06136367676269878	0.1357926755814713	0.822163518402241	0.8788781524673721	0.3409221245330987	0.09049877361309408	0.49371942569338645	0.7869607908099118	0.1572253409591536
ARNT_ARNT2	0.33938056527730043	0.07199585760786731	0.735062018387184	0.011492738407744514	0.25885452856626723	0.055125691051623724	0.5691375124521956	0.0041609575954019064	0.5826033037260324	0.20764544677257737	0.8762892117347216	0.059785457373620454	0.5024339860813231	0.15728382765421725	0.7439233982560425	0.022918643439914243
ARPC1A_ARPC1B	0.4531426788839632	0.4011983711866942	0.055172050768252094	0.9211935847476799	0.39931162267397113	0.14432249790381993	0.04682752981042646	0.649237563730646	0.6725316415712999	0.5968033347773809	0.16714417367480025	0.9636702385447462	0.6229100089370406	0.29090108792448516	0.13624959238626907	0.7857986964072448
ARPC5_ARPC5L	0.04118771062930079	3.734900779425268e-4	0.008975929317868215	0.0359301861816334	0.046444589511838844	3.3695526793044125e-5	0.004615127810316754	0.024084881094654825	0.1863306552066466	0.010123546849494805	0.05406553916610679	0.12850031863570277	0.1936758186121215	0.0010207762528481013	0.026262882014509704	0.08122787054361075
ASAP1_ASAP2	0.019048820275342025	0.766695001431182	0.015313384012457272	0.292662145346691	0.006172550521610118	0.8114601113129625	0.03335351031499628	0.030803057535777792	0.1357926755814713	0.8792314231260967	0.07734786518199951	0.4801497227509731	0.07104955732374271	0.9006507700995164	0.10378886895603073	0.09470790824433171
ASB14_ASB15	0.31966003670115617	0.14846337367916052	0.009118023047172755	0.17327564603893053	0.39683547364141947	0.24712643436001727	0.001102573264309364	0.16953927756565806	0.5589965355988762	0.3192427450720988	0.05411396907936802	0.34655129207786106	0.6202436082711109	0.4185338200393443	0.009232788192485181	0.32640272129463144
ASF1A_ASF1B	0.008981650151900803	0.012301895001348165	0.04053446030936444	0.012076355677510508	0.15313361881125823	0.0010640987131835852	0.01463882864023195	4.830171910077295e-4	0.08794839319466005	0.07158729859541588	0.14010232925719923	0.06219323173917912	0.3758761618047428	0.010960216745790927	0.05889841210718324	0.005094030313501394
ASIC1_ASIC2	0.10539813742861938	0.09773379243839356	0.009794954722691469	0.006945138837258473	0.23422993775972217	0.14460325924013243	7.958080768286961e-5	0.004244855794830426	0.30507192253191573	0.24198511108544557	0.056362029968559844	0.042328360960806076	0.4804576128646737	0.29090108792448516	0.001517930220617698	0.023135902843419064
ATF2_ATF7	0.690403975017946	0.8201678294141566	0.15169538617096287	0.4258149168996067	0.344848034895639	0.5865256903843312	0.1478521867583737	0.39931162267397113	0.8485872246640627	0.9083579185984744	0.33103018592392325	0.6068969869107803	0.5775503673861921	0.7468478596005848	0.30176415675036833	0.5704451752485302
ATG4A_ATG4B	0.2911974188168772	0.33367542285461704	0.7214614610275425	0.5786955204779645	0.8824813164584699	0.2056844556690241	0.9396458738325284	0.6367004442907512	0.5289829653992655	0.5228576260834108	0.8680900665296165	0.7381331815134682	0.9659466056878045	0.369085347280653	0.9697747996467979	0.7780202754944153
ATP13A4_ATP13A5	0.015500894653781433	0.13800841867719846	0.6782941467612034	0.3644305618106263	0.053531730561202404	0.14607918349467394	0.8611335383708818	0.5226312053966947	0.12473376166714747	0.30701656854754733	0.8393517662287612	0.5552714181434099	0.207714973547539	0.2924441005051579	0.9239245255437587	0.6798870494265722
ATP2C1_ATP2C2	0.3502637408208553	0.2700537862406307	0.5714566578344031	0.08961489382911798	0.7805925939041676	0.1504612682649651	0.7461525806731909	0.20867215692936375	0.592400087102596	0.4602559123654261	0.752685879244802	0.22623367804899883	0.9111573985636319	0.298603287693476	0.8705889317043138	0.3692417165712759
ATP5L_ATP5L2	0.8308555790679011	0.07796846029019046	0.12504526278833886	0.7074435694296239	0.5142133747961701	0.15525364947198111	0.3225475753811769	0.8458694238899525	0.9281792260736855	0.21820923894344024	0.2900824789909663	0.8359377012307058	0.7186428440163573	0.3063434079619551	0.5151374409153946	0.910709721156967
ATP6V0D1_ATP6V0D2	0.03963301403968571	0.004730554332653039	0.020860022973453764	0.5677691229153814	0.015742508394600344	0.0020920696441336646	0.006612690564297791	0.7577503114689623	0.18388290297692017	0.042004060022695085	0.09309111746674015	0.730496617596714	0.1117251542702712	0.017238653867661397	0.03298555326126901	0.8567319657662253
ATP6V1B1_ATP6V1B2	0.7426049085655846	0.8922520275699444	0.9144039113913607	0.014291351361006992	0.9124555212451902	0.7415318636035471	0.9941519939950367	0.0034506303129465746	0.887335331580687	0.9553218174605432	0.9610571721766341	0.06985224411520242	0.9800095796481189	0.8543376057177332	0.9999771033348513	0.020079939109237128
ATP6V1C1_ATP6V1C2	0.16730256464942492	0.7892092779247334	0.0018139694994865352	0.6188146265742118	0.5327903166201904	0.5687434114005792	3.872302069084072e-5	0.7705292399146203	0.3925322131865778	0.890756382953656	0.020793789965729923	0.7679265847848653	0.7356267149263533	0.7350134425879505	9.496359836087129e-4	0.8626577359913684
ATP6V1E1_ATP6V1E2	0.0034714758486113035	0.01737120417649008	2.5421161242610534e-4	0.47823145910031806	0.00481618185915524	0.007517361777386469	4.4733538252604175e-4	0.21439790165166087	0.05159841071213698	0.08606314692764172	0.006089254902299732	0.6544488261520593	0.06549894783712357	0.039105467831858906	0.005235857318202535	0.3768427281590626
ATP8A1_ATP8A2	0.17704959750815608	0.00938038018270269	0.36319110419636946	0.632525440565769	0.2021645423033187	1.8145153637679637e-4	0.49811312785977124	0.5865256903843312	0.4022815376146735	0.062334139278604976	0.5714669179102113	0.7769450383413617	0.43471707426392125	0.0033636315279048615	0.6831644762923627	0.7349409502382739
ATP8B1_ATP8B4	0.6750375092688596	0.8824714273311037	0.3315253733753747	0.20647548510868652	0.4643078491403036	0.968370043471918	0.576337788243056	0.3849818394210732	0.8416451488702966	0.95177546612674	0.5420176739311682	0.3882732614196555	0.6823734122640187	0.9807484216087271	0.7485850212993036	0.5565068238142749
ATP9A_ATP9B	4.38046702053814e-4	0.27079134261499826	0.0012937833749221263	0.3046116441719742	5.586803805742104e-4	0.3957631009456917	5.856012406548137e-4	0.4663989147901642	0.01804752412461714	0.4602559123654261	0.017767958348930534	0.49275742964370023	0.015984466444206574	0.5840057220258774	0.006218239978087197	0.6345982592257189
ATRN_ATRNL1	0.01645640641713592	0.058534641952123725	8.144496213181173e-6	0.2170844633373084	0.02045720280119647	0.04465961646601167	1.3669103708323758e-8	0.10710917222444866	0.12744435044849622	0.1878214367934188	8.388831099576608e-4	0.3983945531180311	0.12542213622162124	0.13649675062312172	4.6930589398578235e-6	0.23963292427565003
ATXN3_ATXN3L	0.2787486160751639	0.9042786445522437	0.8105156295676244	0.7112955005809674	0.5192632334223971	0.9675805200643289	0.5043212246873756	0.39338066778551767	0.516386824743559	0.9612043383785459	0.9164960670110445	0.8363405999981693	0.7198400140310485	0.9807484216087271	0.6889268719204202	0.5643204565725393
B4GALT2_B4GALT1	0.18344582078020222	0.018650487136299774	0.25946836083105507	0.2643156609864896	0.12293347218639816	0.013224535234496225	0.10546650476370384	0.19330860891818313	0.4088929033170892	0.08966814574153192	0.4650748122679811	0.45073697154980846	0.3271872773953233	0.058966542387580576	0.23998709428852544	0.3505420196931842
B4GALT6_B4GALT5	0.13205953655383582	0.9943214512273941	0.09202848668162235	0.1978609846555216	0.09369720470000104	0.683760577999954	0.025658551647822568	0.9511356054704339	0.3418193533909701	0.9974528477196487	0.23579438129868416	0.37688888447230345	0.27973368359710454	0.8141888963467661	0.08470611601685014	0.9826175262131864
BARHL2_BARHL1	0.001215511405785108	0.014623050584741022	0.008243266847487553	7.387585874650106e-4	0.00558854476630797	0.013001233514828322	0.008874394769597766	7.4456958971064114e-6	0.03053601824289418	0.0788572884936296	0.05124419781151851	0.010717202043506492	0.06761759516399718	0.058966542387580576	0.04044525049860929	2.5460429604368156e-4
BCAT2_BCAT1	0.4687456241479937	0.0012874137549870562	0.8531569172356895	0.004142181040240141	0.37146079526208264	0.0014537978504551095	0.7576902027263244	4.8467472885741424e-4	0.685806808057434	0.02009145708540406	0.9311521310089741	0.03004539768624891	0.6053870555695334	0.01404638028767785	0.8746219662612637	0.005094030313501394
BCL11B_BCL11A	0.0021740988317200437	1.879435455948028e-4	0.18589051181369243	0.02382828676890539	0.017506849508602308	0.0014221737533577608	0.13084676313534724	0.06554092163470109	0.03994429013131235	0.006278813799703782	0.38065055103002626	0.09662651721249037	0.11633583867006696	0.01404638028767785	0.2800515216723646	0.16545869922485812
BECN2_BECN1	0.0017150460208187543	0.9880989529765896	0.4572792747116966	0.00828065511736114	0.003366359406162194	0.572748933419732	0.36795512505775674	0.039748711868891125	0.03659333680126393	0.996976687886537	0.6550732308109145	0.047225199554570003	0.052535608914349385	0.7383315654527332	0.564989855255393	0.11565303170892051
BEST4_BEST2	0.2840692511580638	0.9911373211281849	0.7918773688033433	0.0015471546540649734	0.3318253341977758	0.7802028853590002	0.8448021256325485	0.005194605054038155	0.5187789515829889	0.9974528477196487	0.9094123713745215	0.017706325485410252	0.5709012278044566	0.8792220699341031	0.9143838312815067	0.02588790646414571
BEX2_BEX1	0.2980803662477398	0.5106560593881799	1.1142951511131564e-4	0.02490948576572712	0.3887234482241259	0.3887234482241259	4.441732730234432e-6	0.02413177513237368	0.5345391627293626	0.6983955332723432	0.003825746685488504	0.09944484627402687	0.6152280618139324	0.5772499378330266	2.2874923560707323e-4	0.08122787054361075
BHMT2_BHMT	0.2108934859308471	0.7913961424514311	0.16714178063578658	0.27497878464018005	0.11511980057260508	0.8091158678308866	0.4339866311806432	0.6264432835532409	0.4361748762209179	0.8908612313934141	0.35569428523731444	0.46279109179638145	0.3136862290735006	0.8999884922956947	0.631485932028436	0.771814093373012
BICD2_BICD1	0.016343911560450217	0.012709043921265272	0.0073193035035758695	0.846096439929343	0.008063112292146957	0.007335399903946824	0.01007973693119213	0.6722836408473649	0.12744435044849622	0.07354109684777095	0.04741435602945374	0.9222003525155803	0.07349562531779968	0.03874595846700117	0.04475055620313747	0.8051769186892859
BIRC3_BIRC2	0.05102151862881439	0.003212060326440244	0.00447615960125523	0.3275175247492911	0.029160351759957487	3.432840686686093e-4	4.636627821157999e-4	0.46422272107026297	0.20629627849895563	0.032756654814192585	0.03340901731371657	0.5173973167051684	0.15093046388319706	0.0049108693156759385	0.005262657657692828	0.634104617618903
BMP4_BMP2	0.7481545840844261	0.19839107873130657	0.004533404155904775	0.6602332266955921	0.5911930677580752	0.057471992894576884	0.004353290194812146	0.8597968228645878	0.888492844035005	0.38555247376084106	0.03359285093943826	0.7991071956480139	0.7757055538736528	0.16173812208036664	0.0254766414810029	0.9215304136842095
BMP8B_BMP8A	0.44992434129169023	0.08446741169710568	0.7324159783301118	0.0020474248175818294	0.6626463672792936	0.03883445085901835	0.9683640188433137	0.0026075695392950853	0.6709800182633543	0.2277524451518818	0.8747854277980481	0.02067497609911063	0.8311652990127982	0.1247504584487922	0.9807423199691376	0.016082614523796036
BOD1L2_BOD1	0.2592138563933599	0.08558464794681557	0.16670036634816307	0.18979331413656814	0.21889686412083606	0.28424773592676467	0.1564971390257018	0.013250644212267336	0.4953437329965876	0.22896672048109099	0.3554893940757929	0.3681489897564316	0.45825969521231935	0.46398600317681077	0.3093897374212531	0.05130888548359157
BRD3_BRD2	0.03594695199790325	0.012861605079928113	0.3660263947314283	0.96554336979991	0.028110999630466097	0.006208621894537841	0.2591031395128675	0.8259226098687371	0.1758161844653006	0.07400811861634612	0.5719739425177667	0.9857188770731893	0.14910803958665392	0.03494470246652445	0.446300605465235	0.8977647433428277
BRSK2_BRSK1	0.08194690690266956	7.427814265473124e-4	0.8376615256865818	0.04618348246486395	0.011662579813639821	0.001928314237248816	0.9416842630842828	0.07132797759533152	0.27762134823570483	0.015800467369583373	0.925546572811625	0.14645044004832455	0.09100346369734102	0.016414575738564304	0.9699347909768112	0.17492337362664637
ABTB2_BTBD11	0.10057727512343229	0.012984159936406855	0.8805211574417686	0.5215858959386239	0.02796518112188674	0.0527492960983778	0.5021565369060601	0.17042918869789808	0.2979744676113361	0.07416480680791106	0.9491140143512125	0.6887608625856187	0.14910803958665392	0.1530472534685328	0.6877797305898535	0.32689397459745817
BTBD1_BTBD2	0.2984077850188189	0.8623492712316223	0.566587245292195	0.30450266639012613	0.5185022341906631	0.3194840612481573	0.5309395235018219	0.9873118928154554	0.5345391627293626	0.9349681572300748	0.7491461651488585	0.49275742964370023	0.7197537752242359	0.502394783336797	0.709296639697635	0.9950403616437564
BTBD6_BTBD3	0.3005441745021373	0.6643553300910586	0.00303203951874797	0.14999002931711475	0.30128319732070935	0.56053672679943	0.018751135826526023	0.126052725002187	0.5364999995445432	0.822163518402241	0.025860395118865044	0.31985451386465463	0.5473045736161034	0.7289808441962284	0.06922462330222869	0.2688080885139806
BTF3L4_BTF3	0.009138605442775992	0.7503738596530378	0.1396680847239083	0.44885110672391737	0.006833051173353865	0.9797566151451398	0.3799752563786189	0.658845019483409	0.08796975332765676	0.8752945361751178	0.31410071455376753	0.6272953051908208	0.07181676233218857	0.9883930593530794	0.5763984006921612	0.793696339260715
BTG2_BTG1	0.9777102924544847	0.1854611411453163	0.06719796014336822	0.4257882732749855	0.9110237851745667	0.12199876235936882	0.050302821830413	0.31109117211165804	0.9921592130326299	0.3670965292333443	0.19014807403205844	0.6068969869107803	0.979493213705432	0.2601629921949273	0.1439219624592372	0.48402402911632597
BTN2A2_BTN2A1	0.29048495013229925	0.27037178707270754	0.006516316264935608	0.03896722980360295	0.28954053231559657	0.4395941576650053	0.0018872949595795075	0.13084676313534724	0.5286210223255623	0.4602559123654261	0.043868011456756055	0.13468539160305715	0.5335004441593282	0.6332166804995452	0.013593802855712536	0.27319986432429494
BTNL8_BTNL3	0.4139055574331476	0.9216470441850311	0.8941801679403624	0.41372157855110214	0.25885452856626723	0.8065307972416444	0.8811694997266055	0.37146079526208264	0.6549970400562412	0.968227777489548	0.9534324051095735	0.5973155796044086	0.5024339860813231	0.8980829417933986	0.9347112098026814	0.5406093361232001
BZW2_BZW1	0.4799847945208082	0.06610683646113777	0.4510147376677809	0.00371621989196369	0.5538285822783618	0.08931367764819093	0.4346830347652049	1.613636789135766e-4	0.6941429484974785	0.19898892119852368	0.650623501117387	0.029557185831121175	0.7515723843830207	0.21196564050146693	0.631485932028436	0.0022767751956299163
C1GALT1C1L_C1GALT1C1	0.9762044098664338	0.2844571195060992	0.2634240969226153	0.7270340110652116	0.9339236776011617	0.42565432560881583	0.08684935334170941	0.36557530307671715	0.991608029745983	0.4771837672496453	0.4678048617763686	0.8480691182300882	0.9804088288392299	0.6192428748263846	0.2119782794833192	0.5379179459557409
